password,zxcvbn_score,guesses,crack_time_offline_fast_hashing_1e10_per_second,matched_sequence_count
2019!userfall,4,15100000000,2 seconds,3
2019!userspring,4,20290000000,2 seconds,3
2019!userzombie,4,18340000000,2 seconds,3
2019!wheatherfall,4,170866000000,17 seconds,3
2019!willysugarn,4,11784400000000,20 minutes,4
2019!winter_alexander,4,1451756800000,2 minutes,4
2019!wintercassie,4,42954400000,4 seconds,3
2019!winterfallcassidy,4,303762318400000,8 hours,4
2019!winterjimmy,4,10925200000,1 second,3
2019!winterkarma,4,263922400000,26 seconds,3
2019!winterkate,4,49315600000,5 seconds,3
2019!winterkitty,4,57127600000,6 seconds,3
2019!wintermatt,4,32910400000,3 seconds,3
2019!winterpenguin,4,58466800000,6 seconds,3
2019!wintersonia,4,31124800000,3 seconds,3
2019!winterstar,4,49092400000,5 seconds,3
2019!winterwolf,4,52105600000,5 seconds,3
2019!winterzhang,4,356885200000,36 seconds,3
2019#admintesty,4,1057769998000,2 minutes,4
2019#chickensky,4,63100000000,6 seconds,3
2019#chrismatt,4,16681600000,2 seconds,3
2019#fallchillmama,4,13120000000000,22 minutes,4
2019#fallfrost,4,19210000000,2 seconds,3
2019#fallgarden,4,30400000000,3 seconds,3
2019#fallmaniac,4,37450000000,4 seconds,3
2019#fallpatsch,4,8088400000000,13 minutes,4
2019#fallpuppy,4,55900000000,6 seconds,3
2019#falltangy,4,538150000000,54 seconds,3
2019#ferrum#test,4,2790100000000,5 minutes,3
2019#freakspring,4,202000000000,20 seconds,3
2019#sleefeater,4,1071219174400,2 minutes,4
2019#spring2d,4,40480000000,4 seconds,3
2019#spring_alexandru,4,157226989600000,4 hours,4
2019#springadmin,4,288817000000,29 seconds,3
2019#springadminjimmy,4,113022196000000,3 hours,4
2019#springbradley,4,50171200000,5 seconds,3
2019#springbrat,4,1003946800000,2 minutes,3
2019#springdaisy,4,116798200000,12 seconds,3
2019#springdinner,4,141430000000,14 seconds,3
2019#springdolphin,4,104280400000,10 seconds,3
2019#springfallpeter,4,44368120000000,1 hour,4
2019#springflyingfox,4,359130220000000,10 hours,4
2019#springfrost,4,257320600000,26 seconds,3
2019#springguy#test,4,889360000000000,1 day,4
2019#springharry,4,28366000000,3 seconds,3
2019#springjim,4,59862400000,6 seconds,3
2019#springkate,4,178175800000,18 seconds,3
2019#springman2008,4,8106880000000,14 minutes,4
2019#springman217,4,9883600000000,16 minutes,4
2019#springmango,4,1028365334800,2 minutes,4
2019#springmystery,4,505657600000,51 seconds,3
2019#springpaul,4,20290000000,2 seconds,3
2019#springshock,4,470527000000,47 seconds,3
2019#springstun,4,701980000000,1 minute,3
2019#springsummeradmin,4,80685892000000,2 hours,4
2019#springtestadmin,4,108402724000000,3 hours,4
2019#springtests,4,408745600000,41 seconds,3
2019#springtoto,4,20290000000,2 seconds,3
2019#springwax,4,403900000000,40 seconds,3
2019#springwinterdaisy,4,87823460800000,2 hours,4
2019#springwinterspring,4,203187505600000,6 hours,4
2019#squirreluser,4,1026551245600,2 minutes,4
2019#summer#crazy,4,1548301600000,3 minutes,4
2019#summerbrady,4,16742800000,2 seconds,3
2019#summercandy,4,22621600000,2 seconds,3
2019#summerdaisy,4,12064600000,1 second,3
2019#summerdolph,4,4140100000000,7 minutes,3
2019#summerfall1012,4,247772980000000,7 hours,4
2019#summerfalladmin,4,64582948000000,2 hours,4
2019#summerfallzomahab,4,889273000000000000,3 years,4
2019#summerfreak,4,40051000000,4 seconds,3
2019#summerguy42,4,3219040000000,5 minutes,4
2019#summerjagadeesh,4,41400000100000000,2 months,3
2019#summerjewels,4,111838600000,11 seconds,3
2019#summerjuliet,4,36366400000,4 seconds,3
2019#summerkaz,4,41500000000,4 seconds,3
2019#summerkimi,4,121981600000,12 seconds,3
2019#summerkitty,4,21255400000,2 seconds,3
2019#summerliz,4,37194400000,4 seconds,3
2019#summermichale,4,38684800000,4 seconds,3
2019#summermoon,4,27341200000,3 seconds,3
2019#summernobody,4,16287400000,2 seconds,3
2019#summerpiano,4,61123600000,6 seconds,3
2019#summerrain,4,49821400000,5 seconds,3
2019#summertestkate,4,7791752800000,13 minutes,4
2019#summerwinterbobby,4,3525731200000,6 minutes,4
2019#summerzhang,4,132455800000,13 seconds,3
2019#test1973suzanne,4,1918000000000,3 minutes,4
2019#testadmin,4,21550000000,2 seconds,3
2019#testadmintest,4,8979400000000,15 minutes,4
2019#testchuck,4,14110000000,1 second,3
2019#testerjulian,4,72205000000,7 seconds,3
2019#testfall,4,15100000000,2 seconds,3
2019#testfallen,4,15100000000,2 seconds,3
2019#testfallern,4,50920000000000,1 hour,4
2019#testfallman,4,1090600000000,2 minutes,3
2019#testgarden,4,30400000000,3 seconds,3
2019#testkun,4,10000010000,1 second,2
2019#testman2,4,100000010000,10 seconds,2
2019#testmano,4,100000010000,10 seconds,2
2019#testmezam,4,1000000010000,2 minutes,2
2019#testrunneruser,4,71981560000000,2 hours,4
2019#testrunway,4,104530000000,10 seconds,3
2019#testshard,4,69100000000,7 seconds,3
2019#testspring,4,20290000000,2 seconds,3
2019#testuserlilah,4,2245588300000,4 minutes,4
2019#testusertest,4,1023477850000,2 minutes,4
2019#testwanderer,4,126490000000,13 seconds,3
2019#testyadmin,4,214600000000,21 seconds,3
2019#testyann,4,15100000000,2 seconds,3
2019#testysho,4,100000010000,10 seconds,2
2019#user211081,4,394300000000,39 seconds,3
2019#useradmin,4,21550000000,2 seconds,3
2019#userwanderer,4,126490000000,13 seconds,3
2019#userzombie,4,18340000000,2 seconds,3
2019#winter114kiki,4,22089640000000,37 minutes,4
2019#winter123!,4,595540000000,60 seconds,3
2019#winter_alex,4,1741470400000,3 minutes,4
2019#winterfalltesself,4,307248832000000000,11 months,5
2019#winterfallwaffles,4,1038254593600000,1 day,4
2019#winterinham,4,11160100000000,19 minutes,3
2019#winterkitty,4,57127600000,6 seconds,3
2019#winterlucky,4,31571200000,3 seconds,3
2019#wintermilk,4,133350400000,13 seconds,3
2019#winterstair,4,1077088000000,2 minutes,4
2019#winterviolet,4,31682800000,3 seconds,3
2019#winterwolf,4,52105600000,5 seconds,3
2019#winterwolf#test,4,4152520000000000,5 days,4
2019#winterzazizaz,4,1116000100000000,1 day,3
2019#winterzombie,4,67952800000,7 seconds,3
2019@adminnewcastle,4,823300000000,1 minute,3
2019@dollykitty,4,153400000000,15 seconds,3
2019@fallen_louie,4,6847600000000,11 minutes,4
2019@fallkate,4,13330000000,1 second,3
2019@fallwoodjulie,4,1461760000000,2 minutes,4
2019@freaky_boy,4,1111936000000,2 minutes,4
2019@joshua312,4,30100000000,3 seconds,3
2019@shoutoutdinner,4,1027720000000,2 minutes,4
2019@springbokchicken,4,1026292420000,2 minutes,4
2019@springboysummer,4,25853082400000,43 minutes,4
2019@springfieldadmin,4,836221000000,1 minute,3
2019@springfieldjim,4,173171200000,17 seconds,3
2019@springfieldman,4,103007200000,10 seconds,3
2019@springfieldtest,4,108854200000,11 seconds,3
2019@springfrost,4,257320600000,26 seconds,3
2019@springtime_anna,4,10987120000000,18 minutes,4
2019@springwaterzombie,4,224905484800000,6 hours,4
2019@summerkerns,4,61620400000,6 seconds,3
2019@summerkiss,4,20137600000,2 seconds,3
2019@summermoon,4,27341200000,3 seconds,3
2019@teststew,4,100000010000,10 seconds,2
2019@userfall,4,15100000000,2 seconds,3
2019@winterbuck,4,73421200000,7 seconds,3
2019@winterfallpaul,4,12985840000000,22 minutes,4
2019@winterpark123,4,5575600000000,9 minutes,4
2019@winterpuck,4,649500400000,1 minute,3
2019@winterwanderer,4,470270800000,47 seconds,3
2019@winterwind,4,110026000000,11 seconds,3
2019admin!test,4,21550000000,2 seconds,3
2019admin#fall,4,21550000000,2 seconds,3
2019admintestspring,4,1053701362000,2 minutes,4
2019adminuserfalcon,4,1148082220000,2 minutes,4
2019adminusertest,4,1125196786000,2 minutes,4
2019test100015sunny,4,55144406746000,2 hours,4
2019testadmin#,4,28000000000,3 seconds,3
2019testadminharry,4,1005585580000,2 minutes,4
2019testadmintest,4,1007420842000,2 minutes,4
2019testadminuser,4,1125196786000,2 minutes,4
2019testme@testme,4,2221462000000,4 minutes,4
2019testuser#test,4,573850000000,57 seconds,3
2019testuser@rain,4,573850000000,57 seconds,3
2019useradmin@spring,4,1042804000000000,1 day,4
2019usertest2522,4,2278232920000,4 minutes,4
2019userwinterbend,4,1809664249600,3 minutes,4
2019userwinterfall,4,1188057829600,2 minutes,4
2019userwinterwolf,4,1163193572800,2 minutes,4
2019winter11sabertooth,4,459403418075200,13 hours,4
2019winteradminuser,4,1250393572000,2 minutes,4
2019winterfalladmin#,4,120858400000000,3 hours,4
2019wintermisterjester,4,1099962352000,2 minutes,4
2019winterpass@spring,4,16021360000000,27 minutes,4
2020!#winterwolf,4,520156000000,52 seconds,3
2020!@#me!spring,4,815776000000,1 minute,3
2020!@spring128,4,1126611337600,2 minutes,4
2020!adminspring,4,288817000000,29 seconds,3
2020!adminsummer,4,29701000000,3 seconds,3
2020!admintest,4,39997000000,4 seconds,3
2020!admintestuser,4,1729227070000,3 minutes,4
2020!adminuser,4,673201000000,1 minute,3
2020!adminwinter,4,79894000000,8 seconds,3
2020!domeadmin,4,86758000000,9 seconds,3
2020!fallchris,4,11492800000,1 second,3
2020!fallesexplosive,4,34878522112000,58 minutes,4
2020!fallguyadmin,4,47448688000000,1 hour,4
2020!fallhobo,4,404000010000,40 seconds,2
2020!fallpuppy,4,225532000000,23 seconds,3
2020!fallspring,4,81667600000,8 seconds,3
2020!falltest123,4,72092800000,7 seconds,3
2020!fallwaffle,4,522229600000,52 seconds,3
2020!fashion#test,4,4778552800000,8 minutes,4
2020!freakyzombie,4,309450400000,31 seconds,3
2020!sanghyun,4,251832400000,25 seconds,3
2020!sophia89,4,12790000000,1 second,3
2020!sophiafall,4,136390600000,14 seconds,3
2020!spring2018michael,4,5038000000000,8 minutes,4
2020!spring_426004,4,359897440000000,10 hours,4
2020!spring_alexie,4,181417840000000,5 hours,4
2020!spring_wood,4,2314772800000,4 minutes,4
2020!springadmin,4,288817000000,29 seconds,3
2020!springbaba,4,81667600000,8 seconds,3
2020!springbendbuck,4,2454462956800000,3 days,4
2020!springbuck,4,265396600000,27 seconds,3
2020!springbush,4,111548800000,11 seconds,3
2020!springcassie,4,155159200000,16 seconds,3
2020!springcherry,4,162427600000,16 seconds,3
2020!springdaniel,4,20290000000,2 seconds,3
2020!springdavid,4,20290000000,2 seconds,3
2020!springdinnerzombie,4,344714560000000,10 hours,4
2020!springfalljessica,4,44368120000000,1 hour,4
2020!springfalljosh,4,328862987200000,9 hours,4
2020!springfallmike,4,90338327200000,3 hours,4
2020!springharry,4,28366000000,3 seconds,3
2020!springkings,4,707557600000,1 minute,3
2020!springlililililililililililililililililililililililil,4,42273205600000,1 hour,4
2020!springmari,4,327985600000,33 seconds,3
2020!springpaul,4,20290000000,2 seconds,3
2020!springsummeradmin,4,80685892000000,2 hours,4
2020!springsummerhacker,4,90716284000000,3 hours,4
2020!springtestadmin,4,108402724000000,3 hours,4
2020!springtestdavid,4,8510680000000,14 minutes,4
2020!springtests,4,408745600000,41 seconds,3
2020!springtestzoe,4,151213600000000,4 hours,4
2020!springyadmin,4,13703548000000,23 minutes,4
2020!springzhang,4,1114739511568,2 minutes,4
2020!squirreladmin,4,550078000000,55 seconds,3
2020!squirrelfall,4,413160400000,41 seconds,3
2020!squirrelspring,4,517771600000,52 seconds,3
2020!squirreltest,4,71635600000,7 seconds,3
2020!summer19thrain,4,158915166400000,4 hours,4
2020!summerfallbuck,4,59425170400000,2 hours,4
2020!summerfallkiki,4,18963294400000,32 minutes,4
2020!summerfan,4,41500000000,4 seconds,3
2020!summerguy20,4,3219040000000,5 minutes,4
2020!summerguytest,4,3063707200000,5 minutes,4
2020!summerkamran,4,566286400000,57 seconds,3
2020!summermango,4,132290200000,13 seconds,3
2020!summerpiano,4,61123600000,6 seconds,3
2020!summerpuppy,4,77104000000,8 seconds,3
2020!summerrain,4,49821400000,5 seconds,3
2020!summerrainfall,4,142681600000,14 seconds,3
2020!summershine,4,96396400000,10 seconds,3
2020!summerthefire,4,4171240000000,7 minutes,4
2020!summerwilly,4,33923800000,3 seconds,3
2020!summerwinterbilly,4,3248516800000,5 minutes,4
2020!summerzhang,4,132455800000,13 seconds,3
2020!summerzombie,4,25271200000,3 seconds,3
2020!test!fall,4,606100000000,1 minute,3
2020!test#summer,4,83728000000,8 seconds,3
2020!test329924,4,8262676326400,14 minutes,4
2020!testadmin,4,39997000000,4 seconds,3
2020!testemann,4,387940000000,39 seconds,3
2020!tester24,4,28600000000,3 seconds,3
2020!testguyadmin,4,22384792000000,37 minutes,4
2020!testman311,4,20641600000000,34 minutes,4
2020!testme123,4,328450000000,33 seconds,3
2020!testme@spring,4,81567700000000,2 hours,3
2020!testmeadmin,4,1417327596400,2 minutes,4
2020!testpuppy,4,103888000000,10 seconds,3
2020!testwinter,4,10478800000,1 second,3
2020!testyandrog,4,243400000000000,7 hours,4
2020!testyuser,4,1512154059472,3 minutes,4
2020!user#test,4,112816000000,11 seconds,3
2020!user1test,4,112816000000,11 seconds,3
2020!useradmin,4,86758000000,9 seconds,3
2020!userfall,4,60700000000,6 seconds,3
2020!userkris,4,65305600000,7 seconds,3
2020!userwinter,4,22643200000,2 seconds,3
2020!washingtonrude,4,69708400000,7 seconds,3
2020!winter22kiss,4,11802880000000,20 minutes,4
2020!winterbend,4,258119200000,26 seconds,3
2020!winterbottle,4,111700000000,11 seconds,3
2020!winterbubba,4,33245200000,3 seconds,3
2020!wintercactus,4,131006800000,13 seconds,3
2020!winterfallcatherine,4,12985840000000,22 minutes,4
2020!winterfrosttest,4,27445182400000,46 minutes,4
2020!winterjimmy,4,10925200000,1 second,3
2020!winterkaze,4,1116100000000,2 minutes,3
2020!winterkitty,4,57127600000,6 seconds,3
2020!winterkurt,4,25768000000,3 seconds,3
2020!winterlucky,4,31571200000,3 seconds,3
2020!wintermystique,4,1113979600000,2 minutes,3
2020!winterpavel,4,447950800000,45 seconds,3
2020!winterstar,4,49092400000,5 seconds,3
2020!winterstefan,4,66055600000,7 seconds,3
2020!winterwheat,4,241156000000,24 seconds,3
2020!winterwolf,4,52105600000,5 seconds,3
2020!winterwolf21,4,11401120000000,19 minutes,4
2020!winterwolf@baldwin,4,13512458224000000,16 days,5
2020!winterwolfpuppy,4,387921664000000,11 hours,4
2020!winterzhang,4,356885200000,36 seconds,3
2020#fall2100zeyne,4,28638136000000000,1 month,4
2020#fall_boyknight,4,159922288000000,4 hours,4
2020#fallgabby,4,396666400000,40 seconds,3
2020#fallin4878,4,29637136000000,49 minutes,4
2020#falljimmy,4,11856400000,1 second,3
2020#fallmaniac1,4,7639336000000,13 minutes,4
2020#fallmuse,4,156448000000,16 seconds,3
2020#fallspringpaul,4,17313520000000,29 minutes,4
2020#falltestchris,4,5238121600000,9 minutes,4
2020#fallthelouin,4,2425000000000000,3 days,4
2020#fallwolverine,4,155842000000,16 seconds,3
2020#mechanic#summer,4,5173285600000,9 minutes,4
2020#shakila,4,40400010000,4 seconds,2
2020#spring#test,4,2652349600000,4 minutes,4
2020#spring2021sabertooth,4,287925554955780928000,centuries,6
2020#spring22jordan,4,5038000000000,8 minutes,4
2020#spring2paul,4,1888360000000,3 minutes,4
2020#spring2peter,4,1888360000000,3 minutes,4
2020#spring_alex,4,3682847200000,6 minutes,4
2020#springadmin#admin,4,55415184100000000,2 months,5
2020#springadmin311,4,1155868000000000,1 day,4
2020#springadminuser,4,1812987892000000,2 days,4
2020#springbella,4,447914200000,45 seconds,3
2020#springboston,4,58651000000,6 seconds,3
2020#springbraziljordyn,4,9254157760000000,11 days,4
2020#springbuck,4,265396600000,27 seconds,3
2020#springbuckpaw,4,359897440000000,10 hours,4
2020#springcabbage,4,865847200000,1 minute,3
2020#springcynthia,4,20290000000,2 seconds,3
2020#springdaisy,4,116798200000,12 seconds,3
2020#springfallcherry,4,349679684800000,10 hours,4
2020#springfallvibes,4,3755811829600000,4 days,4
2020#springfrodo,4,1022521600000,2 minutes,3
2020#springgarden,4,407938000000,41 seconds,3
2020#springgiant,4,631239400000,1 minute,3
2020#springgill,4,153947800000,15 seconds,3
2020#springguy,4,54209200000,5 seconds,3
2020#springharry,4,28366000000,3 seconds,3
2020#springjane,4,31192600000,3 seconds,3
2020#springjapanese,4,180194800000,18 seconds,3
2020#springjulie,4,21097600000,2 seconds,3
2020#springkitty,4,206441800000,21 seconds,3
2020#springlilac,4,1451385310288,2 minutes,4
2020#springmanjones,4,8106880000000,14 minutes,4
2020#springmatt,4,118817200000,12 seconds,3
2020#springmehoney,4,18201880000000,30 minutes,4
2020#springpeter,4,20290000000,2 seconds,3
2020#springshark,4,542403400000,54 seconds,3
2020#springshawn,4,36442000000,4 seconds,3
2020#springsummer123,4,6572440000000,11 minutes,4
2020#springthelady,4,36534400000000,1 hour,4
2020#springtiger,4,84898000000,8 seconds,3
2020#springtina,4,37249600000,4 seconds,3
2020#springtough,4,250052200000,25 seconds,3
2020#springtrout,4,852521800000,1 minute,3
2020#springzachary,4,69957400000,7 seconds,3
2020#springzombie,4,245610400000,25 seconds,3
2020#summer#test,4,1169408800000,2 minutes,4
2020#summer2009harry,4,1579600000000,3 minutes,4
2020#summer25jessica,4,1828000000000,3 minutes,4
2020#summer_1751,4,4140100000000,7 minutes,3
2020#summer_alex,4,1275061600000,2 minutes,4
2020#summerbabie,4,900881200000,2 minutes,3
2020#summerbabylon,4,40465000000,4 seconds,3
2020#summerbarnabas,4,554777200000,55 seconds,3
2020#summerbutterfly,4,36614800000,4 seconds,3
2020#summercandy,4,22621600000,2 seconds,3
2020#summerdaisy,4,12064600000,1 second,3
2020#summerfalllazlo,4,8893720000000000,10 days,4
2020#summerjohann,4,129433600000,13 seconds,3
2020#summerjoker,4,36366400000,4 seconds,3
2020#summerjuliet,4,36366400000,4 seconds,3
2020#summerkiss,4,20137600000,2 seconds,3
2020#summerpenny,4,11112400000,1 second,3
2020#summerspringwinston,4,22843964800000,38 minutes,4
2020#summerstefan,4,24567400000,2 seconds,3
2020#summerstuck,4,29121400000,3 seconds,3
2020#summertestwheat,4,34265728000000,57 minutes,4
2020#summerwilly,4,33923800000,3 seconds,3
2020#summerwinterspring,4,21729476800000,36 minutes,4
2020#summerzhang,4,132455800000,13 seconds,3
2020#test#testuser,4,45914021776,5 seconds,3
2020#testadmin,4,39997000000,4 seconds,3
2020#testdaisy,4,16226200000,2 seconds,3
2020#testferris,4,66223000000,7 seconds,3
2020#testfleesh,4,21658052800000,36 minutes,4
2020#testjake,4,20467000000,2 seconds,3
2020#testjuliet,4,48980800000,5 seconds,3
2020#testmezzy,4,1583674960000,3 minutes,4
2020#testrunewolf,4,564792100000000,16 hours,3
2020#testspring,4,37653400000,4 seconds,3
2020#testuserzhang,4,4260613906000,7 minutes,4
2020#testwolverine,4,71803000000,7 seconds,3
2020#testyamiko,4,21534400000000,36 minutes,4
2020#userfall,4,60700000000,6 seconds,3
2020#userfallout,4,301039600000,30 seconds,3
2020#usertest,4,11371600000,1 second,3
2020#userzombie,4,73789600000,7 seconds,3
2020#winter1020sabrina,4,434507968000000,12 hours,4
2020#winterchris,4,10590400000,1 second,3
2020#winterfall115,4,240716800000000,7 hours,4
2020#wintermangasai,4,740104480000000,21 hours,4
2020#wintermehud,4,11160100000000,19 minutes,3
2020#winterspring,4,75206800000,8 seconds,3
2020#wintervirus,4,185132800000,19 seconds,3
2020#winterwax,4,111700000000,11 seconds,3
2020#winterzhang,4,356885200000,36 seconds,3
2020#winterzombie,4,67952800000,7 seconds,3
2020@billybarnaby,4,390577000000,39 seconds,3
2020@fallfox,4,21310000000,2 seconds,3
2020@falloutbobby,4,122263600000,12 seconds,3
2020@goddardtest,4,85306600000,9 seconds,3
2020@hankyoyuk,4,4040000010000,7 minutes,2
2020@lilie71,4,40400010000,4 seconds,2
2020@meowcatsummer,4,8362900000000,14 minutes,3
2020@puppycrazy,4,336016000000,34 seconds,3
