password,zxcvbn_score,zxcvbn_guesses,attack_match_type
2015testuser@penguin,4,1132031350000,contains_common_password
2015testuserzang,4,20146825000,contains_common_password
2015user@winterfall,4,12985840000000,not_matched
2015userfeminineadmin,4,6578661088000,contains_common_password
2015userpeter24,4,1009414000000,not_matched
2015userwinter120,4,1205533979200,not_matched
2015winter!frodo,4,55900000000,contains_common_password
2015winter#useradmin,4,16958800000000,contains_common_password
2015winterjulie@,4,55900000000,not_matched
2016!#spring2014kate,4,357151600000000,contains_common_password
2016!#springfinal,4,759244000000,not_matched
2016!#winter1980test,4,21757600000000,contains_common_password
2016!@fallingwinter,4,1022498560000,contains_common_password
2016!@fallkern,4,359200000000,not_matched
2016!@winterwolf,4,520156000000,contains_common_password
2016!admin#snow,4,1494100000000,contains_common_password
2016!admin@test,4,279100000000,contains_common_password
2016!admincherry,4,120700000000,contains_common_password
2016!admintest,4,28000000000,contains_common_password
2016!adminuser,4,470800000000,contains_common_password
2016!adminwinter,4,55900000000,contains_common_password
2016!fall#summer,4,20800000000,contains_common_password
2016!fallalbatross,4,247930000000,contains_common_password
2016!fallbath,4,44170000000,not_matched
2016!fallfrost_alex,4,4530000100000000,contains_common_password
2016!fallwomansummer,4,2564920000000,contains_common_password
2016!garden@test,4,2205280000000,contains_common_password
2016!gardenspring,4,407938000000,contains_common_password
2016!gina123test,4,781150000000,contains_common_password
2016!sandykitty,4,96679000000,contains_common_password
2016!spring1111,4,20290000000,contains_common_password
2016!spring_alexandru,4,157226989600000,not_matched
2016!springboygirl,4,73398109600000,contains_common_password
2016!springbrandy,4,62689000000,contains_common_password
2016!springbuck,4,265396600000,contains_common_password
2016!springchick,4,581572000000,contains_common_password
2016!springchris,4,38057200000,contains_common_password
2016!springdolly,4,264589000000,contains_common_password
2016!springfreak,4,389767000000,contains_common_password
2016!springfrost,4,257320600000,contains_common_password
2016!springguyfall,4,89836000000000,not_matched
2016!springkaren,4,20290000000,contains_common_password
2016!springkiss,4,195539200000,contains_common_password
2016!springlady,4,177772000000,contains_common_password
2016!springlucky,4,113971600000,contains_common_password
2016!springshady,4,1053576991600,contains_common_password
2016!springsummer,4,27962200000,contains_common_password
2016!springtestsheldon,4,58531808800000,contains_common_password
2016!springwinterjason,4,16021360000000,contains_common_password
2016!springwombat,4,280337200000,contains_common_password
2016!summer2273,4,302320000000,not_matched
2016!summerboi,4,41500000000,not_matched
2016!summerbruno,4,24236200000,contains_common_password
2016!summerbutterfly,4,36614800000,contains_common_password
2016!summerkamran,4,566286400000,not_matched
2016!summerkate,4,18357400000,contains_common_password
2016!summerkitty,4,21255400000,contains_common_password
2016!summerlady,4,18316000000,contains_common_password
2016!summerlucas,4,10822600000,contains_common_password
2016!summerspring,4,27962200000,contains_common_password
2016!summerstar,4,18274600000,contains_common_password
2016!summerwolfe,4,12437200000,not_matched
2016!summerzhang,4,132455800000,contains_common_password
2016!testadmin,4,21550000000,contains_common_password
2016!testchick,4,43300000000,contains_common_password
2016!testeradmin,4,203875000000,contains_common_password
2016!testfall,4,15100000000,not_matched
2016!testgarden,4,30400000000,contains_common_password
2016!testjosh,4,11440000000,contains_common_password
2016!testmanfall,4,6670720000000,not_matched
2016!testme@summer,4,2070100000000,contains_common_password
2016!testpiper,4,32920000000,contains_common_password
2016!user@rainbow,4,69400000000,contains_common_password
2016!user@test,4,28000000000,contains_common_password
2016!winter29wink,4,38926240000000,not_matched
2016!winterbuck,4,73421200000,contains_common_password
2016!winterdaisy,4,32352400000,contains_common_password
2016!winterfallkelly,4,17061025600000,contains_common_password
2016!winterfrost,4,71189200000,contains_common_password
2016!wintergym,4,111700000000,not_matched
2016!winterinthehills,4,16302400000000000,not_matched
2016!winterkatie,4,21415600000,contains_common_password
2016!winterlady,4,49204000000,contains_common_password
2016!winterman23,4,2964160000000,not_matched
2016!wintermatt,4,32910400000,contains_common_password
2016!wintersharad,4,1770880000000,not_matched
2016!winterstar,4,49092400000,contains_common_password
2016!winterthegreat,4,316820800000,contains_common_password
2016!winterwagging,4,1326466000000,not_matched
2016!winterwolf,4,52105600000,contains_common_password
2016!winterzhang,4,356885200000,contains_common_password
2016!wolverinebob,4,187453000000,not_matched
2016!wolverinetest,4,71803000000,contains_common_password
2016#adminsummer,4,20800000000,contains_common_password
2016#chillin@winter,4,20189843200000,contains_common_password
2016#chriswolfgang,4,51198400000,contains_common_password
2016#fall_alex,4,45400000000,contains_common_password
2016#fallcherry,4,12160000000,contains_common_password
2016#fallchess,4,78100000000,not_matched
2016#fallfall#1337,4,2420320000000,not_matched
2016#fallfancy,4,38590000000,not_matched
2016#fallfrost,4,19210000000,contains_common_password
2016#fallhank,4,24130000000,contains_common_password
2016#fallmystery,4,37660000000,contains_common_password
2016#meekster,4,100000010000,not_matched
2016#meowcat#,4,100000010000,not_matched
2016#spring#admin,4,9883600000000,contains_common_password
2016#spring#juliet,4,16564067200000,contains_common_password
2016#spring#shannon,4,3185365600000,contains_common_password
2016#spring#user,4,1888360000000,contains_common_password
2016#spring1012,4,433930000000,contains_common_password
2016#spring12david,4,712360000000,contains_common_password
2016#spring2016lady,4,36534400000000,contains_common_password
2016#spring2017barnab,4,45958390000000000,not_matched
2016#spring2018sly,4,81760000000000,not_matched
2016#spring2019test,4,8510680000000,contains_common_password
2016#spring2232_,4,1888360000000,not_matched
2016#springadminadmin,4,578341600000,contains_common_password
2016#springadminjessica,4,58743400000000,contains_common_password
2016#springboksummer,4,785458000000,contains_common_password
2016#springjim,4,59862400000,not_matched
2016#springjulyjane,4,20401782400000,contains_common_password
2016#springkaylee,4,656678800000,contains_common_password
2016#springkitty,4,206441800000,contains_common_password
2016#springman83,4,1888360000000,not_matched
2016#springmanlisa,4,8106880000000,contains_common_password
2016#springpalestine,4,1027672414000,not_matched
2016#springrain,4,485063800000,contains_common_password
2016#springspring27,4,80980000000,not_matched
2016#springtestguy,4,21128622400000,not_matched
2016#springtesty,4,1054376515600,not_matched
2016#springwinterbella,4,334173764800000,contains_common_password
2016#springy#admin,4,89836000000000,contains_common_password
2016#springzach,4,702712000000,not_matched
2016#summer#alexander,4,1167587200000,contains_common_password
2016#summer#peter,4,1091080000000,contains_common_password
2016#summer_alexander,4,1167587200000,contains_common_password
2016#summercherry,4,16742800000,contains_common_password
2016#summerdaisy,4,12064600000,contains_common_password
2016#summerfallandrew,4,5446360000000,contains_common_password
2016#summerfallkyle,4,11849118400000,contains_common_password
2016#summerkenny,4,12064600000,contains_common_password
2016#summerlady,4,18316000000,contains_common_password
2016#summerlily,4,25726600000,not_matched
2016#summerlizalil,4,127352800000000,not_matched
2016#summermanfall,4,8825593600000,not_matched
2016#summermatt,4,12271600000,contains_common_password
2016#summerrain,4,49821400000,contains_common_password
2016#summertest1999fall,4,12067557400000000,not_matched
2016#summertestspring,4,11364738400000,contains_common_password
2016#summerthefalcon,4,1910800000000,contains_common_password
2016#summerthief,4,77559400000,not_matched
2016#summerwheather,4,1096544800000,contains_common_password
2016#summerwinter2016,4,2540080000000,not_matched
2016#summerzhang,4,132455800000,contains_common_password
2016#test#harry,4,21100000000,contains_common_password
2016#test#spring,4,202000000000,contains_common_password
2016#test_anna,4,15100000000,contains_common_password
2016#testadmin,4,21550000000,contains_common_password
2016#testdude,4,17890000000,contains_common_password
2016#testfall,4,15100000000,not_matched
2016#testfalladrian,4,13660000000000,contains_common_password
2016#testjosh,4,11440000000,contains_common_password
2016#testme@lady,4,13200100000000,contains_common_password
2016#testmeary,4,1000000010000,not_matched
2016#testmeuser,4,1226679706000,contains_common_password
2016#testmilk,4,35920000000,contains_common_password
2016#testrunner,4,11410000000,contains_common_password
2016#testrunner_,4,1497640000000,contains_common_password
2016#testuser2011,4,573850000000,not_matched
2016#testwatt,4,54160000000,not_matched
2016#testwonderful,4,11560000000,contains_common_password
2016#testytest,4,28000000000,contains_common_password
2016#testzoo,4,10000010000,not_matched
2016#useradmin,4,21550000000,contains_common_password
2016#userfall,4,15100000000,not_matched
2016#userfallout,4,74590000000,contains_common_password
2016#usermeow,4,100000010000,contains_common_password
2016#userzombie,4,18340000000,contains_common_password
2016#winter211332,4,27902890000000,not_matched
2016#winterboi,4,111700000000,not_matched
2016#winterbuck,4,73421200000,contains_common_password
2016#winterbunny,4,101879200000,contains_common_password
2016#wintercandy,4,60810400000,contains_common_password
2016#wintercassie,4,42954400000,contains_common_password
2016#winterchill,4,179999200000,contains_common_password
2016#winterchucky,4,167834800000,contains_common_password
2016#winterfallchris,4,23533379200000,contains_common_password
2016#winterfalldiane,4,12985840000000,contains_common_password
2016#winterfrost,4,71189200000,contains_common_password
2016#winterguy,4,15054400000,not_matched
2016#winterinamaze,4,96635200000000,not_matched
2016#winterknight,4,16505200000,contains_common_password
2016#winterpenguin,4,58466800000,contains_common_password
2016#winterpuma,4,869798800000,not_matched
2016#winterstar,4,49092400000,contains_common_password
2016#winterwolf,4,52105600000,contains_common_password
2016#winterwolf#admin,4,18180480880000000,contains_common_password
2016#winterwolfchris,4,20554105600000,contains_common_password
2016#winterzombie,4,67952800000,contains_common_password
2016@ferrero11,4,543700000000,contains_common_password
2016@rainbowzak,4,138700000000,not_matched
2016@springfieldtest,4,108854200000,contains_common_password
2016@springfox,4,70765000000,not_matched
2016@springinpilgrim,4,116999884000000,not_matched
2016@springtest,4,37653400000,contains_common_password
2016@springtime17,4,227080000000,not_matched
2016@springwindhollow,4,3515457148000000,contains_common_password
2016@springwindkiss,4,771030448000000,contains_common_password
2016@summer_sheila,4,1225878400000,contains_common_password
2016@summerbuck,4,27299800000,contains_common_password
2016@summerdaisy,4,12064600000,contains_common_password
2016@test!spring,4,202000000000,contains_common_password
2016@testadmin,4,21550000000,contains_common_password
2016@winterfall_alex,4,2456200000000000,contains_common_password
2016@winterfall_jeff,4,2456200000000000,contains_common_password
